,Time,^GSPC,CL=F,BZ=F,UNG,GC=F,URA,XLE
1362,2023-02-05 23:00:00,4132.454481336806,73.4800033569336,80.02999877929688,32.68004480997721,1877.800048828125,22.1033329433865,85.88665347629123
1363,2023-02-06 00:00:00,4130.421712239583,73.58000183105469,80.12000274658203,32.68006706237793,1882.5999755859375,22.079999605814617,85.82748158772786
1364,2023-02-06 01:00:00,4128.388943142361,73.5199966430664,80.0999984741211,32.68008931477865,1885.300048828125,22.05666626824273,85.76830969916449
1365,2023-02-06 02:00:00,4126.356174045139,73.52999877929688,80.0999984741211,32.68011156717936,1885.9000244140625,22.033332930670845,85.70913781060113
1366,2023-02-06 03:00:00,4124.323404947917,73.5,80.0999984741211,32.68013381958008,1889.0999755859375,22.009999593098957,85.64996592203777
1367,2023-02-06 04:00:00,4122.290635850694,73.5199966430664,80.12999725341797,32.6801560719808,1891.0999755859375,21.986666255527073,85.5907940334744
1368,2023-02-06 05:00:00,4120.257866753473,73.63999938964844,80.2699966430664,32.68017832438151,1890.5999755859375,21.963332917955185,85.53162214491103
1369,2023-02-06 06:00:00,4118.22509765625,73.58000183105469,80.23999786376953,32.68020057678223,1889.0,21.9399995803833,85.47245025634766
1370,2023-02-06 07:00:00,4116.192328559027,73.88999938964844,80.5999984741211,32.680222829182945,1888.5,21.916666242811417,85.41327836778429
1371,2023-02-06 08:00:00,4114.159559461806,73.80999755859375,80.58000183105469,32.68024508158366,1890.9000244140625,21.89333290523953,85.35410647922092
1372,2023-02-06 09:00:00,4112.126790364583,73.43000030517578,80.12999725341797,32.680267333984375,1885.699951171875,21.869999567667644,85.29493459065755
1373,2023-02-06 10:00:00,4110.094021267361,73.94000244140625,80.75,32.68028958638509,1884.699951171875,21.846666230095757,85.23576270209418
1374,2023-02-06 11:00:00,4108.061252170139,73.58000183105469,80.30000305175781,32.680311838785805,1884.199951171875,21.823332892523872,85.17659081353082
1375,2023-02-06 12:00:00,4106.028483072917,74.08999633789062,80.88999938964844,32.68033409118652,1885.0,21.799999554951984,85.11741892496745
1376,2023-02-06 13:00:00,4103.995713975694,74.23999786376953,81.05000305175781,32.68035634358724,1884.5999755859375,21.7766662173801,85.05824703640408
1377,2023-02-06 14:00:00,4101.962944878473,73.51000213623047,80.3499984741211,32.68037859598795,1886.800048828125,21.753332879808212,84.99907514784071
1378,2023-02-06 14:00:00,4099.93017578125,72.97500228881836,79.78499984741211,32.68040084838867,1882.800048828125,21.729999542236328,84.93990325927734
1379,2023-02-06 15:00:00,4111.030029296875,72.44000244140625,79.22000122070312,32.88020133972168,1878.800048828125,21.774999618530273,85.23995208740234
1380,2023-02-06 16:00:00,4122.1298828125,73.06000137329102,79.82500076293945,33.08000183105469,1879.1000366210938,21.81999969482422,85.54000091552734
1381,2023-02-06 16:00:00,4115.179931640625,73.68000030517578,80.43000030517578,33.150001525878906,1879.4000244140625,21.809999465942383,85.45000076293945
1382,2023-02-06 16:00:00,4108.22998046875,73.70999908447266,80.4900016784668,33.220001220703125,1879.1000366210938,21.799999237060547,85.36000061035156
1383,2023-02-06 17:00:00,4108.81005859375,73.73999786376953,80.55000305175781,32.90999984741211,1878.800048828125,21.795000076293945,85.38000106811523
1384,2023-02-06 18:00:00,4109.39013671875,73.90499877929688,80.70500183105469,32.599998474121094,1880.0,21.790000915527344,85.4000015258789
1385,2023-02-06 18:00:00,4112.64013671875,74.06999969482422,80.86000061035156,33.020198822021484,1881.199951171875,21.760000228881836,85.44499969482422
1386,2023-02-06 18:00:00,4115.89013671875,74.19499969482422,81.01499938964844,33.440399169921875,1879.8499755859375,21.729999542236328,85.48999786376953
1387,2023-02-06 19:00:00,4109.81005859375,74.31999969482422,81.16999816894531,33.620399475097656,1878.5,21.682499885559082,85.46500015258789
